Course_Link,image-module_image__1vzg2 src,Provider,Title,ReviewStars,Number_of_review,Duration_Week,Duration_per_week,Cost,Image-wrapper_hti-1
https://www.futurelearn.com/courses/querying-data-with-transact-sql-et,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Data Query with Transact-SQL (T-SQL),,,4 weeks,5 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/3c/9f/thumbnail_3c9f09c3-ddff-4ec3-93d1-1a9e18554317.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/cloudswyft-msft-dsrm-pythonedition,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Data Science Research Methods on Python Programming,,,3 weeks,5 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/10/54/thumbnail_1054f11b-596b-4fb2-bb01-5c651439b8ea.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/designing-and-implementing-data-science-solution-on-azure-et,https://ugc.futurelearn.com/uploads/images/f3/e6/thumbnail_f3e63a8b-55ac-4ddb-a655-e76988b3b32a.jpg,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure,,,3 weeks,6 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/f3/e6/thumbnail_f3e63a8b-55ac-4ddb-a655-e76988b3b32a.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/designing-and-implementing-data-science-solution-on-azure-et2,https://ugc.futurelearn.com/uploads/images/0b/a2/thumbnail_0ba29331-254b-44d4-a19f-d6753e821beb.jpg,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure,,,3 weeks,6 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/0b/a2/thumbnail_0ba29331-254b-44d4-a19f-d6753e821beb.jpg"" alt=""Women looking at computer""/>"
https://www.futurelearn.com/courses/essential-mathematics-for-mla-ai,https://ugc.futurelearn.com/uploads/images/14/1b/thumbnail_141b4d8c-f2d1-4583-b26a-d5ac7d1ad684.jpg,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Essential Mathematics for Machine Learning and AI,,,4 weeks,5 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/14/1b/thumbnail_141b4d8c-f2d1-4583-b26a-d5ac7d1ad684.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/introduction-to-python-new,https://ugc.futurelearn.com/uploads/images/89/7f/thumbnail_897fb6bc-4b15-4042-af0a-8d6dc4d5f52c.jpg,"CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Introduction to Python Programming,,,3 weeks,5 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/89/7f/thumbnail_897fb6bc-4b15-4042-af0a-8d6dc4d5f52c.jpg"" alt=""Two women looking at a computer""/>"
https://www.futurelearn.com/courses/neuroleadership,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Central Queensland University,Neuroleadership and Conceptual Approaches in Educational Neuroscience,4.7,(122 reviews),2 weeks,3 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/6e/ab/thumbnail_6eabcee5-4ce6-4601-bac1-246014d08013.jpg"" alt=""drawing of a brain hovering above an open hand""/>"
https://www.futurelearn.com/courses/neuroplasticians-and-neuromyths,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Central Queensland University,Neuroplasticians and Neuromyths,4.9,(77 reviews),2 weeks,4 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/63/28/thumbnail_6328fd2c-a667-471a-8fa9-16d5d1606839.jpg"" alt=""intersecting blue lines representing neural pathways""/>"
https://www.futurelearn.com/courses/energy-storage,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",EIT InnoEnergy,Battery Storage: Understanding the Battery Revolution,4.4,(36 reviews),4 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/e5/c4/thumbnail_e5c4e037-142e-4399-9333-b19139114799.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/introduction-to-energy-systems-integration,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",EIT InnoEnergy,Energy Systems Integration: An Introduction,3.7,(15 reviews),4 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/b7/98/thumbnail_b79809da-b87b-4d46-a091-d7388e51dc01.jpg"" alt=""A hand holding a lightbulb agains an urban background. The lightbulb is surrounded by illustrations of icons relating to energy including petrol pump, corn, solar panels and a windmill. ""/>"
https://www.futurelearn.com/courses/gaming-big-data,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of Dundee,Data Science in the Games Industry,4.4,(7 reviews),4 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/81/5f/thumbnail_815fd362-68c0-46a8-871c-899abcb265c9.jpg"" alt=""A person facing a computer screen""/>"
https://www.futurelearn.com/courses/flexagons,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Davidson Institute of Science Education at the Weizmann Institute of Science,Flexagons and the Math Behind Twisted Paper,4.4,(42 reviews),3 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/29/0e/thumbnail_290e7e3f-c3a1-4d4a-8a24-8bf414d2933d.jpg"" alt=""Assortment of flexagons""/>"
https://www.futurelearn.com/courses/transforming-energy-systems,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of Exeter,Transforming Energy Systems: Why Governance Matters,4.6,(42 reviews),4 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/0f/d9/thumbnail_0fd93366-14a4-4dfd-a7fa-46f4832448bb.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/maths-puzzles,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Davidson Institute of Science Education at the Weizmann Institute of Science,"Maths Puzzles: Cryptarithms, Symbologies and Secret Codes",4.5,(47 reviews),3 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/aa/59/thumbnail_aa596be3-bccc-465b-a099-90edf99bced7.jpg"" alt=""Maths Puzzles: a photograph of old metal numbers""/>"
https://www.futurelearn.com/courses/biosecurity,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of Bath & Biosecure,Next Generation Biosecurity: Responding to 21st Century Biorisks,4.7,(27 reviews),6 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/53/e7/thumbnail_53e78ebd-7306-4662-94b3-4390f0a3a96c.jpg"" alt=""Biohazard symbol within a lightbulb""/>"
https://www.futurelearn.com/courses/brain-ageing,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Complutense University of Madrid,Ageing and The Brain: The Impact of Neurodegenerative Diseases,4.5,(32 reviews),5 weeks,5 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/58/f7/thumbnail_58f73803-599f-4d5f-9101-a34340c98f3b.jpg"" alt=""Artistic image of a brain cross-section as a puzzle""/>"
https://www.futurelearn.com/courses/understanding-evolution,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of Bath,Understanding and Teaching Evolution,4.5,(14 reviews),3 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/11/5a/thumbnail_115a5952-f378-40cf-a85a-4846ea3daea3.jpg"" alt=""Peacock displaying tail feathers""/>"
https://www.futurelearn.com/courses/recreational-math,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Davidson Institute of Science Education at the Weizmann Institute of Science,"An Introduction to Recreational Math: Fun, Games, and Puzzles",4.5,(181 reviews),3 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/31/7f/thumbnail_317feab8-0ad1-45cb-8329-16c9918e50ca.jpg"" alt=""Family at math puzzle and game escape room""/>"
https://www.futurelearn.com/courses/global-standard-for-assessing-risks-to-ecosystems,https://ugc.futurelearn.com/uploads/images/90/86/thumbnail_9086149a-ada5-487b-b148-01022f71502f.jpg,Deakin University,IUCN Red List of Ecosystems: The Global Standard for Assessing Risks to Ecosystems,4.7,(68 reviews),2 weeks,5 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/90/86/thumbnail_9086149a-ada5-487b-b148-01022f71502f.jpg"" alt=""Colorful Coral Reef on Red Sea nearby Marsa Alam""/>"
https://www.futurelearn.com/courses/food-fraud,https://ugc.futurelearn.com/uploads/images/08/5e/thumbnail_085e8079-cbbd-4c7b-aa03-160e26ac5c77.jpg,UEA (University of East Anglia),Identifying Food Fraud,5,(18 reviews),4 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/08/5e/thumbnail_085e8079-cbbd-4c7b-aa03-160e26ac5c77.jpg"" alt=""Meat being analysed in a laboratory for signs of food fraud""/>"
https://www.futurelearn.com/courses/technology-metals-for-a-green-future,https://ugc.futurelearn.com/uploads/images/11/b0/thumbnail_11b07967-ccdf-4fbb-8d51-d0d7b0d96cbf.jpg,University of Exeter,Technology Metals for a Green Future,4.7,(44 reviews),4 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/11/b0/thumbnail_11b07967-ccdf-4fbb-8d51-d0d7b0d96cbf.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/forensic-facial-reconstruction,https://ugc.futurelearn.com/uploads/images/80/52/thumbnail_80528dd2-e2a1-4f14-a7fa-5dee8f2234d1.jpg,The University of Sheffield,Forensic Facial Reconstruction: Finding Mr. X,4.8,(283 reviews),2 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/80/52/thumbnail_80528dd2-e2a1-4f14-a7fa-5dee8f2234d1.jpg"" alt=""The facial reconstruction models displayed in a lab""/>"
https://www.futurelearn.com/courses/technical-report-writing-for-engineers,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",The University of Sheffield,Technical Report Writing for Engineers,4.8,(98 reviews),6 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/69/01/thumbnail_690182e8-e56d-433b-86a7-59eca646f808.jpg"" alt=""A top-down view of an engineer&#x27;s desk with laptop, safety helmet, calculator, ruler, and handwritten calculations. In the centre is a sheet of grid paper with the words Technical Report Writing for Engineers printed. ""/>"
https://www.futurelearn.com/courses/discover-dentistry,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",The University of Sheffield,Discover Dentistry,4.9,(214 reviews),6 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/cb/a5/thumbnail_cba55866-cc1f-41e0-8ebf-4bf6203f1eb5.jpg"" alt=""A pair of wind-up toy teeth and a dental inspection mirror ""/>"
https://www.futurelearn.com/courses/musculoskeletal,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","The University of Sheffield, University of Liverpool, Newcastle University & CIMA (Centre for Research into Muscoskeletal Ageing)",The Musculoskeletal System: The Science of Staying Active into Old Age,4.6,(302 reviews),3 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/4f/d9/thumbnail_4fd9ddef-35c5-406b-9955-b1e9182582f6.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/construction-ethics-compliance,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Chartered Institute of Building (CIOB),Construction Ethics and Compliance,4.7,(27 reviews),5 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/f8/43/thumbnail_f8437b5a-b247-46e6-b030-ce738a242c5b.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/construction-quality,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Chartered Institute of Building (CIOB),Quality in Construction,4.8,(85 reviews),3 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/d3/f6/thumbnail_d3f6c796-f784-453c-bed9-bc1ef1c224ed.jpg"" alt=""Image of large architectural building in metal and glass with curved features ""/>"
https://www.futurelearn.com/courses/electrical-engineering,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of Birmingham,"Electrical Engineering: Sensing, Powering and Controlling",4.3,(63 reviews),3 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/be/26/thumbnail_be261cc4-691a-40e9-8f32-248df64fbca5.jpg"" alt=""A satellite in orbit generates power from solar panels and communicates with people on Earth.""/>"
https://www.futurelearn.com/courses/supercomputing,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Partnership for Advanced Computing in Europe (PRACE), The University of Edinburgh & SURFsara",Supercomputing,4.7,(24 reviews),5 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/37/bf/thumbnail_37bf6f01-658b-4c8a-82fb-e59fbeb2a2dd.jpg"" alt=""Supercomputing by PRACE""/>"
